sentence_id,token_id,word,left_edge,right_edge,tag,tag_equiv,depth,stem
331,0,"Mine",0,4,"NNP","NN",5,"Mine"
331,1,"eyes",4,8,"NNS","NN",5,"ey"
331,2,"have",8,12,"VBP","VB",5,"have"
331,3,"drawn",12,17,"VBN","VB",3,"drawn"
331,4,"thy",17,20,"PRP$","WP",2,"thy"
331,5,"shape",20,25,"NN","NN",2,"shape"
331,6,",",25,26,",",",",4,","
331,7,"and",26,29,"CC","CC",4,"and"
331,8,"thine",29,34,"JJ","JJ",3,"thine"
331,9,"for",34,37,"IN","IN",2,"for"
331,10,"me",37,39,"PRP","WP",1,"me"
332,0,"Are",0,3,"VBP","VB",5,"Are"
332,1,"windows",3,10,"NNS","NN",3,"window"
332,2,"to",10,12,"TO","TO",3,"to"
332,3,"my",12,14,"PRP$","WP",1,"my"
332,4,"breast",14,20,"NN","NN",1,"breast"
332,5,",",20,21,",",",",2,","
332,6,"where-through",21,34,"NN","NN",1,"where-through"
332,7,"the",34,37,"DT","DT",5,"the"
332,8,"sun",37,40,"NN","NN",5,"sun"
333,0,"Delights",0,8,"NNS","NN",7,"Delight"
333,1,"to",8,10,"TO","TO",7,"to"
333,2,"peep",10,14,"VB","VB",6,"peep"
333,3,",",14,15,",",",",6,","
333,4,"to",15,17,"TO","TO",4,"to"
333,5,"gaze",17,21,"VB","VB",3,"gaze"
333,6,"therein",21,28,"RB","RB",2,"therein"
333,7,"on",28,30,"IN","IN",2,"on"
333,8,"thee",30,34,"PRP","WP",1,"thee"
333,9,";",34,35,":",":",8,";"
334,0,"Yet",0,3,"CC","CC",6,"Yet"
334,1,"eyes",3,7,"NNS","NN",5,"ey"
334,2,"this",7,11,"DT","DT",5,"thi"
334,3,"cunning",11,18,"NN","NN",5,"cun"
334,4,"want",18,22,"VBP","VB",5,"want"
334,5,"to",22,24,"TO","TO",3,"to"
334,6,"grace",24,29,"VB","VB",2,"grace"
334,7,"their",29,34,"PRP$","WP",1,"their"
334,8,"art",34,37,"NN","NN",1,"art"
334,9,",",37,38,",",",",6,","
335,0,"They",0,4,"PRP","WP",3,"Thei"
335,1,"draw",4,8,"VBP","VB",3,"draw"
335,2,"but",8,11,"CC","CC",5,"but"
335,3,"what",11,15,"WP","WP",2,"what"
335,4,"they",15,19,"PRP","WP",1,"thei"
335,5,"see",19,22,"VBP","VB",1,"see"
335,6,",",22,23,",",",",4,","
335,7,"know",23,27,"VB","VB",3,"know"
335,8,"not",27,30,"RB","RB",2,"not"
335,9,"the",30,33,"DT","DT",2,"the"
335,10,"heart",33,38,"NN","NN",2,"heart"
335,11,".",38,39,".",".",5,"."
336,0,"Let",0,3,"VB","VB",9,"Let"
336,1,"those",3,8,"DT","DT",7,"those"
336,2,"who",8,11,"WP","WP",6,"who"
336,3,"are",11,14,"VBP","VB",5,"ar"
336,4,"in",14,16,"IN","IN",4,"in"
336,5,"favour",16,22,"NN","NN",2,"favour"
336,6,"with",22,26,"IN","IN",2,"with"
336,7,"their",26,31,"PRP$","WP",1,"their"
336,8,"stars",31,36,"NNS","NN",1,"star"
337,0,"Of",0,2,"IN","IN",2,"Of"
337,1,"public",2,8,"JJ","JJ",1,"public"
337,2,"honour",8,14,"NN","NN",1,"honour"
337,3,"and",14,17,"CC","CC",1,"and"
337,4,"proud",17,22,"JJ","JJ",1,"proud"
337,5,"titles",22,28,"NNS","NN",1,"titl"
337,6,"boast",28,33,"NN","NN",1,"boast"
337,7,",",33,34,",",",",3,","
338,0,"Whilst",0,6,"VBZ","VB",4,"Whilst"
338,1,"I",6,7,"PRP","WP",3,"I"
338,2,",",7,8,",",",",4,","
338,3,"whom",8,12,"WP","WP",2,"whom"
338,4,"fortune",12,19,"NN","NN",2,"fortun"
338,5,"of",19,21,"IN","IN",2,"of"
338,6,"such",21,25,"JJ","JJ",1,"such"
338,7,"triumph",25,32,"NN","NN",1,"triumph"
338,8,"bars",32,36,"NNS","NN",1,"bar"
339,0,"Unlook",0,6,"VB","VB",6,"Unlook"
339,1,"'d",6,8,"NNP","NN",4,"'d"
339,2,"for",8,11,"IN","IN",4,"for"
339,3,"joy",11,14,"NN","NN",3,"joi"
339,4,"in",14,16,"IN","IN",3,"in"
339,5,"that",16,20,"WDT","WDT",2,"that"
339,6,"I",20,21,"PRP","WP",2,"I"
339,7,"honour",21,27,"VB","VB",2,"honour"
339,8,"most",27,31,"RBS","RB",1,"most"
339,9,".",31,32,".",".",7,"."
340,0,"Great",0,5,"NNP","NN",3,"Great"
340,1,"princes",5,12,"NNS","NN",1,"princ"
340,2,"'",12,13,"POS","POS",1,"'"
340,3,"favourites",13,23,"NNS","NN",2,"favourit"
340,4,"their",23,28,"PRP$","WP",2,"their"
340,5,"fair",28,32,"JJ","JJ",2,"fair"
340,6,"leaves",32,38,"NNS","NN",2,"leav"
340,7,"spread",38,44,"NN","NN",2,"spread"
341,0,"But",0,3,"CC","CC",5,"But"
341,1,"as",3,5,"IN","IN",4,"as"
341,2,"the",5,8,"DT","DT",4,"the"
341,3,"marigold",8,16,"VBD","VB",4,"marigold"
341,4,"at",16,18,"IN","IN",3,"at"
341,5,"the",18,21,"DT","DT",1,"the"
341,6,"sun",21,24,"NN","NN",1,"sun"
341,7,"'s",24,26,"POS","POS",1,"'s"
341,8,"eye",26,29,"NN","NN",2,"ey"
341,9,",",29,30,",",",",5,","
342,0,"And",0,3,"CC","CC",7,"And"
342,1,"in",3,5,"IN","IN",6,"in"
342,2,"themselves",5,15,"PRP","WP",4,"themselv"
342,3,"their",15,20,"PRP$","WP",2,"their"
342,4,"pride",20,25,"NN","NN",2,"pride"
342,5,"lies",25,29,"VBZ","VB",2,"li"
342,6,"buried",29,35,"VBN","VB",1,"buri"
342,7,",",35,36,",",",",3,","
343,0,"For",0,3,"IN","IN",3,"For"
343,1,"at",3,5,"IN","IN",2,"at"
343,2,"a",5,6,"DT","DT",1,"a"
343,3,"frown",6,11,"NN","NN",1,"frown"
343,4,"they",11,15,"PRP","WP",2,"thei"
343,5,"in",15,17,"IN","IN",2,"in"
343,6,"their",17,22,"PRP$","WP",1,"their"
343,7,"glory",22,27,"NN","NN",1,"glori"
343,8,"die",27,30,"VBP","VB",3,"die"
343,9,".",30,31,".",".",4,"."
344,0,"The",0,3,"DT","DT",3,"The"
344,1,"painful",3,10,"JJ","JJ",3,"pain"
344,2,"warrior",10,17,"NN","NN",3,"warrior"
344,3,"famoused",17,25,"VBD","VB",3,"famous"
344,4,"for",25,28,"IN","IN",2,"for"
344,5,"fight",28,33,"NN","NN",1,"fight"
344,6,",",33,34,",",",",4,","
345,0,"After",0,5,"IN","IN",2,"After"
345,1,"a",5,6,"DT","DT",1,"a"
345,2,"thousand",6,14,"CD","CD",1,"thousand"
345,3,"victories",14,23,"NNS","NN",1,"victori"
345,4,"once",23,27,"RB","RB",2,"onc"
345,5,"foil",27,31,"RB","RB",2,"foil"
345,6,"'d",31,33,"MD","MD",2,"'d"
345,7,",",33,34,",",",",3,","
346,0,"Is",0,2,"NNP","NN",6,"Is"
346,1,"from",2,6,"IN","IN",6,"from"
346,2,"the",6,9,"DT","DT",4,"the"
346,3,"book",9,13,"NN","NN",4,"book"
346,4,"of",13,15,"IN","IN",4,"of"
346,5,"honour",15,21,"NN","NN",2,"honour"
346,6,"razed",21,26,"VBN","VB",2,"raze"
346,7,"quite",26,31,"RB","RB",1,"quit"
346,8,",",31,32,",",",",5,","
347,0,"And",0,3,"CC","CC",7,"And"
347,1,"all",3,6,"PDT","PDT",6,"all"
347,2,"the",6,9,"DT","DT",6,"the"
347,3,"rest",9,13,"NN","NN",6,"rest"
347,4,"forgot",13,19,"VBD","VB",6,"forgot"
347,5,"for",19,22,"IN","IN",5,"for"
347,6,"which",22,27,"WDT","WDT",3,"which"
347,7,"he",27,29,"PRP","WP",2,"he"
347,8,"toil",29,33,"VBP","VB",2,"toil"
347,9,"'d",33,35,"NNP","NN",1,"'d"
347,10,":",35,36,":",":",7,":"
348,0,"Then",0,4,"RB","RB",5,"Then"
348,1,"happy",4,9,"JJ","JJ",4,"happi"
348,2,"I",9,10,"NN","NN",4,"I"
348,3,",",10,11,",",",",5,","
348,4,"that",11,15,"WDT","WDT",3,"that"
348,5,"love",15,19,"VBP","VB",1,"love"
348,6,"and",19,22,"CC","CC",2,"and"
348,7,"am",22,24,"VBP","VB",1,"am"
348,8,"belov",24,29,"RB","RB",5,"belov"
348,9,"'d",29,31,"MD","MD",5,"'d"
348,10,",",31,32,",",",",6,","
349,0,"Where",0,5,"WRB","RB",4,"Where"
349,1,"I",5,6,"PRP","WP",3,"I"
349,2,"may",6,9,"MD","MD",2,"mai"
349,3,"not",9,12,"RB","RB",2,"not"
349,4,"remove",12,18,"VB","VB",1,"remov"
349,5,"nor",18,21,"CC","CC",3,"nor"
349,6,"be",21,23,"VB","VB",2,"be"
349,7,"remov",23,28,"JJ","JJ",1,"remov"
349,8,"'d",28,30,"MD","MD",5,"'d"
349,9,".",30,31,".",".",6,"."
350,0,"Lord",0,4,"NNP","NN",4,"Lord"
350,1,"of",4,6,"IN","IN",4,"of"
350,2,"my",6,8,"PRP$","WP",3,"my"
350,3,"love",8,12,"NN","NN",3,"love"
350,4,",",12,13,",",",",5,","
350,5,"to",13,15,"TO","TO",4,"to"
350,6,"whom",15,19,"WP","WP",2,"whom"
350,7,"in",19,21,"IN","IN",2,"in"
350,8,"vassalage",21,30,"NN","NN",1,"vassalag"
351,0,"Thy",0,3,"NNP","NN",3,"Thy"
351,1,"merit",3,8,"NN","NN",3,"merit"
351,2,"hath",8,12,"VBP","VB",3,"hath"
351,3,"my",12,14,"PRP$","WP",1,"my"
351,4,"duty",14,18,"NN","NN",1,"duti"
351,5,"strongly",18,26,"RB","RB",1,"strongli"
351,6,"knit",26,30,"VBN","VB",1,"knit"
351,7,",",30,31,",",",",4,","
352,0,"To",0,2,"TO","TO",5,"To"
352,1,"thee",2,6,"VB","VB",4,"thee"
352,2,"I",6,7,"PRP","WP",2,"I"
352,3,"send",7,11,"VB","VB",2,"send"
352,4,"this",11,15,"DT","DT",1,"thi"
352,5,"written",15,22,"VBN","VB",1,"written"
352,6,"embassage",22,31,"NN","NN",1,"embassag"
352,7,",",31,32,",",",",3,","
353,0,"To",0,2,"TO","TO",5,"To"
353,1,"witness",2,9,"VBD","VB",5,"wit"
353,2,"duty",9,13,"NN","NN",4,"duti"
353,3,",",13,14,",",",",5,","
353,4,"not",14,17,"RB","RB",4,"not"
353,5,"to",17,19,"TO","TO",3,"to"
353,6,"show",19,23,"VB","VB",2,"show"
353,7,"my",23,25,"PRP$","WP",1,"my"
353,8,"wit",25,28,"NN","NN",1,"wit"
353,9,":",28,29,":",":",6,":"
354,0,"Duty",0,4,"VBZ","VB",7,"Duti"
354,1,"so",4,6,"RB","RB",6,"so"
354,2,"great",6,11,"JJ","JJ",6,"great"
354,3,",",11,12,",",",",7,","
354,4,"which",12,17,"WDT","WDT",5,"which"
354,5,"wit",17,20,"VBZ","VB",4,"wit"
354,6,"so",20,22,"RB","RB",3,"so"
354,7,"poor",22,26,"JJ","JJ",3,"poor"
354,8,"as",26,28,"IN","IN",2,"as"
354,9,"mine",28,32,"NN","NN",1,"mine"
355,0,"May",0,3,"NNP","NN",11,"Mai"
355,1,"make",3,7,"VBP","VB",11,"make"
355,2,"seem",7,11,"VBP","VB",8,"seem"
355,3,"bare",11,15,"JJ","JJ",7,"bare"
355,4,",",15,16,",",",",8,","
355,5,"in",16,18,"IN","IN",7,"in"
355,6,"wanting",18,25,"VBG","VB",5,"want"
355,7,"words",25,30,"NNS","NN",4,"word"
355,8,"to",30,32,"TO","TO",3,"to"
355,9,"show",32,36,"VB","VB",2,"show"
355,10,"it",36,38,"PRP","WP",1,"it"
355,11,",",38,39,",",",",12,","
356,0,"But",0,3,"CC","CC",5,"But"
356,1,"that",3,7,"DT","DT",4,"that"
356,2,"I",7,8,"NN","NN",4,"I"
356,3,"hope",8,12,"VBP","VB",4,"hope"
356,4,"some",12,16,"DT","DT",2,"some"
356,5,"good",16,20,"JJ","JJ",2,"good"
356,6,"conceit",20,27,"NN","NN",2,"conceit"
356,7,"of",27,29,"IN","IN",2,"of"
356,8,"thine",29,34,"NNP","NN",1,"thine"
357,0,"In",0,2,"IN","IN",4,"In"
357,1,"thy",2,5,"PRP$","WP",1,"thy"
357,2,"soul",5,9,"NN","NN",1,"soul"
357,3,"'s",9,11,"POS","POS",1,"'s"
357,4,"thought",11,18,"NN","NN",2,"thought"
357,5,",",18,19,",",",",3,","
357,6,"all",19,22,"RB","RB",2,"all"
357,7,"naked",22,27,"JJ","JJ",2,"nake"
357,8,",",27,28,",",",",5,","
357,9,"will",28,32,"MD","MD",4,"will"
357,10,"bestow",32,38,"VB","VB",3,"bestow"
357,11,"it",38,40,"PRP","WP",2,"it"
357,12,":",40,41,":",":",5,":"
358,0,"Till",0,4,"IN","IN",6,"Till"
358,1,"whatsoever",4,14,"RB","RB",4,"whatsoev"
358,2,"star",14,18,"NN","NN",4,"star"
358,3,"that",18,22,"WDT","WDT",3,"that"
358,4,"guides",22,28,"NNP","NN",2,"guid"
358,5,"my",28,30,"PRP$","WP",1,"my"
358,6,"moving",30,36,"NN","NN",1,"move"
358,7,",",36,37,",",",",7,","
359,0,"Points",0,6,"VB","VB",3,"Point"
359,1,"on",6,8,"IN","IN",2,"on"
359,2,"me",8,10,"PRP","WP",1,"me"
359,3,"graciously",10,20,"RB","RB",1,"gracious"
359,4,"with",20,24,"IN","IN",2,"with"
359,5,"fair",24,28,"JJ","JJ",1,"fair"
359,6,"aspect",28,34,"NN","NN",1,"aspect"
359,7,",",34,35,",",",",2,","
360,0,"And",0,3,"CC","CC",4,"And"
360,1,"puts",3,7,"NNS","NN",3,"put"
360,2,"apparel",7,14,"RB","RB",3,"apparel"
360,3,"on",14,16,"IN","IN",2,"on"
360,4,"my",16,18,"PRP$","WP",1,"my"
360,5,"tatter",18,24,"NN","NN",1,"tatter"
360,6,"'d",24,26,"MD","MD",3,"'d"
360,7,"loving",26,32,"VB","VB",2,"love"
360,8,",",32,33,",",",",4,","
361,0,"To",0,2,"TO","TO",5,"To"
361,1,"show",2,6,"VBP","VB",5,"show"
361,2,"me",6,8,"PRP","WP",3,"me"
361,3,"worthy",8,14,"JJ","JJ",3,"worthi"
361,4,"of",14,16,"IN","IN",2,"of"
361,5,"thy",16,19,"PRP$","WP",1,"thy"
361,6,"sweet",19,24,"JJ","JJ",1,"sweet"
361,7,"respect",24,31,"NN","NN",1,"respect"
361,8,":",31,32,":",":",6,":"
362,0,"Then",0,4,"NNP","NN",7,"Then"
362,1,"may",4,7,"MD","MD",7,"mai"
362,2,"I",7,8,"PRP","WP",9,"I"
362,3,"dare",8,12,"VBP","VB",9,"dare"
362,4,"to",12,14,"TO","TO",7,"to"
362,5,"boast",14,19,"VB","VB",6,"boast"
362,6,"how",19,22,"WRB","RB",4,"how"
362,7,"I",22,23,"PRP","WP",3,"I"
362,8,"do",23,25,"VBP","VB",3,"do"
362,9,"love",25,29,"VB","VB",2,"love"
362,10,"thee",29,33,"PRP","WP",1,"thee"
362,11,";",33,34,":",":",10,";"
363,0,"Till",0,4,"VB","VB",6,"Till"
363,1,"then",4,8,"RB","RB",5,"then"
363,2,",",8,9,",",",",7,","
363,3,"not",9,12,"RB","RB",7,"not"
363,4,"show",12,16,"VB","VB",6,"show"
363,5,"my",16,18,"PRP$","WP",5,"my"
363,6,"head",18,22,"NN","NN",5,"head"
363,7,"where",22,27,"WRB","RB",4,"where"
363,8,"thou",27,31,"PRP","WP",3,"thou"
363,9,"mayst",31,36,"VBP","VB",3,"mayst"
363,10,"prove",36,41,"VB","VB",2,"prove"
363,11,"me",41,43,"PRP","WP",1,"me"
363,12,".",43,44,".",".",8,"."
364,0,"Weary",0,5,"RB","RB",8,"Weari"
364,1,"with",5,9,"IN","IN",8,"with"
364,2,"toil",9,13,"VBP","VB",6,"toil"
364,3,",",13,14,",",",",5,","
364,4,"I",14,15,"PRP","WP",3,"I"
364,5,"haste",15,20,"VBD","VB",3,"hast"
364,6,"me",20,22,"PRP","WP",2,"me"
364,7,"to",22,24,"TO","TO",2,"to"
364,8,"my",24,26,"PRP$","WP",1,"my"
364,9,"bed",26,29,"NN","NN",1,"bed"
364,10,",",29,30,",",",",5,","
365,0,"The",0,3,"DT","DT",4,"The"
365,1,"dear",3,7,"RB","RB",3,"dear"
365,2,"respose",7,14,"NN","NN",4,"respos"
365,3,"for",14,17,"IN","IN",4,"for"
365,4,"limbs",17,22,"NNS","NN",2,"limb"
365,5,"with",22,26,"IN","IN",2,"with"
365,6,"travel",26,32,"NN","NN",1,"travel"
365,7,"tir",32,35,"NN","NN",1,"tir"
365,8,"'d",35,37,"MD","MD",5,"'d"
365,9,";",37,38,":",":",6,";"
366,0,"But",0,3,"CC","CC",4,"But"
366,1,"then",3,7,"RB","RB",3,"then"
366,2,"begins",7,13,"VBZ","VB",3,"begin"
366,3,"a",13,14,"DT","DT",2,"a"
366,4,"journey",14,21,"NN","NN",2,"journei"
366,5,"in",21,23,"IN","IN",2,"in"
366,6,"my",23,25,"PRP$","WP",1,"my"
366,7,"head",25,29,"NN","NN",1,"head"
367,0,"To",0,2,"TO","TO",6,"To"
367,1,"work",2,6,"VBP","VB",6,"work"
367,2,"my",6,8,"PRP$","WP",4,"my"
367,3,"mind",8,12,"NN","NN",4,"mind"
367,4,",",12,13,",",",",5,","
367,5,"when",13,17,"WRB","RB",3,"when"
367,6,"body",17,21,"NN","NN",1,"bodi"
367,7,"'s",21,23,"POS","POS",1,"'s"
367,8,"work",23,27,"NN","NN",2,"work"
367,9,"'s",27,29,"VBZ","VB",2,"'s"
367,10,"expired",29,36,"VBN","VB",1,"expir"
367,11,":",36,37,":",":",7,":"
368,0,"For",0,3,"IN","IN",7,"For"
368,1,"then",3,7,"RB","RB",5,"then"
368,2,"my",7,9,"PRP$","WP",5,"my"
368,3,"thoughts",9,17,"NNS","NN",5,"thought"
368,4,"--",17,19,":",":",5,"--"
368,5,"from",19,23,"IN","IN",4,"from"
368,6,"far",23,26,"RB","RB",2,"far"
368,7,"where",26,31,"WRB","RB",2,"where"
368,8,"I",31,32,"PRP","WP",1,"I"
368,9,"abide",32,37,"VB","VB",1,"abid"
368,10,"--",37,39,":",":",5,"--"
369,0,"Intend",0,6,"VB","VB",4,"Intend"
369,1,"a",6,7,"DT","DT",3,"a"
369,2,"zealous",7,14,"JJ","JJ",3,"zealou"
369,3,"pilgrimage",14,24,"NN","NN",3,"pilgrimag"
369,4,"to",24,26,"TO","TO",3,"to"
369,5,"thee",26,30,"PRP","WP",1,"thee"
369,6,",",30,31,",",",",2,","
370,0,"And",0,3,"CC","CC",6,"And"
370,1,"keep",3,7,"VB","VB",4,"keep"
370,2,"my",7,9,"PRP$","WP",2,"my"
370,3,"drooping",9,17,"JJ","JJ",2,"droop"
370,4,"eyelids",17,24,"NNS","NN",2,"eyelid"
370,5,"open",24,28,"VB","VB",2,"open"
370,6,"wide",28,32,"JJ","JJ",1,"wide"
370,7,",",32,33,",",",",3,","
371,0,"Looking",0,7,"VBG","VB",7,"Look"
371,1,"on",7,9,"IN","IN",6,"on"
371,2,"darkness",9,17,"NNS","NN",4,"dark"
371,3,"which",17,22,"WDT","WDT",3,"which"
371,4,"the",22,25,"DT","DT",2,"the"
371,5,"blind",25,30,"JJ","JJ",2,"blind"
371,6,"do",30,32,"VBP","VB",2,"do"
371,7,"see",32,35,"VB","VB",1,"see"
371,8,":",35,36,":",":",8,":"
372,0,"Save",0,4,"VB","VB",5,"Save"
372,1,"that",4,8,"IN","IN",4,"that"
372,2,"my",8,10,"PRP$","WP",2,"my"
372,3,"soul",10,14,"NN","NN",2,"soul"
372,4,"'s",14,16,"VBZ","VB",2,"'s"
372,5,"imaginary",16,25,"JJ","JJ",1,"imaginari"
372,6,"sight",25,30,"NN","NN",1,"sight"
373,0,"Presents",0,8,"NNS","NN",3,"Present"
373,1,"thy",8,11,"VBD","VB",3,"thy"
373,2,"shadow",11,17,"NN","NN",2,"shadow"
373,3,"to",17,19,"TO","TO",2,"to"
373,4,"my",19,21,"PRP$","WP",1,"my"
373,5,"sightless",21,30,"JJ","JJ",1,"sightless"
373,6,"view",30,34,"NN","NN",1,"view"
373,7,",",34,35,",",",",4,","
374,0,"Which",0,5,"WDT","WDT",3,"Which"
374,1,",",5,6,",",",",4,","
374,2,"like",6,10,"IN","IN",3,"like"
374,3,"a",10,11,"DT","DT",2,"a"
374,4,"jewel",11,16,"NN","NN",2,"jewel"
374,5,"hung",16,20,"VBD","VB",3,"hung"
374,6,"in",20,22,"IN","IN",2,"in"
374,7,"ghastly",22,29,"JJ","JJ",1,"ghastli"
374,8,"night",29,34,"NN","NN",2,"night"
374,9,",",34,35,",",",",4,","
375,0,"Makes",0,5,"NNS","NN",1,"Make"
375,1,"black",5,10,"JJ","JJ",1,"black"
375,2,"night",10,15,"NN","NN",1,"night"
375,3,"beauteous",15,24,"VBZ","VB",1,"beauteou"
375,4,",",24,25,",",",",3,","
375,5,"and",25,28,"CC","CC",3,"and"
375,6,"her",28,31,"PRP$","WP",1,"her"
375,7,"old",31,34,"JJ","JJ",1,"old"
375,8,"face",34,38,"NN","NN",1,"face"
375,9,"new",38,41,"JJ","JJ",1,"new"
375,10,".",41,42,".",".",3,"."
376,0,"Lo",0,2,"VB","VB",5,"Lo"
376,1,"!",2,3,"VB","VB",3,"!"
376,2,"thus",3,7,"RB","RB",2,"thu"
376,3,",",7,8,",",",",3,","
376,4,"by",8,10,"IN","IN",2,"by"
376,5,"day",10,13,"NN","NN",1,"dai"
376,6,"my",13,15,"PRP$","WP",2,"my"
376,7,"limbs",15,20,"NNS","NN",2,"limb"
376,8,",",20,21,",",",",3,","
376,9,"by",21,23,"IN","IN",2,"by"
376,10,"night",23,28,"NN","NN",1,"night"
376,11,"my",28,30,"PRP$","WP",1,"my"
376,12,"mind",30,34,"NN","NN",1,"mind"
376,13,",",34,35,",",",",3,","
377,0,"For",0,3,"IN","IN",2,"For"
377,1,"thee",3,7,"PRP","WP",1,"thee"
377,2,",",7,8,",",",",3,","
377,3,"and",8,11,"CC","CC",3,"and"
377,4,"for",11,14,"IN","IN",2,"for"
377,5,"myself",14,20,"PRP","WP",1,"myself"
377,6,",",20,21,",",",",4,","
377,7,"no",21,23,"DT","DT",3,"no"
377,8,"quiet",23,28,"NN","NN",3,"quiet"
377,9,"find",28,32,"VBP","VB",3,"find"
377,10,".",32,33,".",".",4,"."
378,0,"How",0,3,"WRB","RB",4,"How"
378,1,"can",3,6,"MD","MD",4,"can"
378,2,"I",6,7,"PRP","WP",3,"I"
378,3,"then",7,11,"RB","RB",3,"then"
378,4,"return",11,17,"VB","VB",3,"return"
378,5,"in",17,19,"IN","IN",2,"in"
378,6,"happy",19,24,"JJ","JJ",1,"happi"
378,7,"plight",24,30,"NN","NN",1,"plight"
378,8,",",30,31,",",",",2,","
379,0,"That",0,4,"DT","DT",8,"That"
379,1,"am",4,6,"VBP","VB",8,"am"
379,2,"debarre",6,13,"JJ","JJ",7,"debarr"
379,3,"'d",13,15,"VBD","VB",4,"'d"
379,4,"the",15,18,"DT","DT",2,"the"
379,5,"benefit",18,25,"NN","NN",2,"benefit"
379,6,"of",25,27,"IN","IN",2,"of"
379,7,"rest",27,31,"NN","NN",1,"rest"
379,8,"?",31,32,".",".",9,"?"
380,0,"When",0,4,"WRB","RB",6,"When"
380,1,"day",4,7,"NN","NN",4,"dai"
380,2,"'s",7,9,"POS","POS",4,"'s"
380,3,"oppression",9,19,"NN","NN",5,"oppress"
380,4,"is",19,21,"VBZ","VB",5,"is"
380,5,"not",21,24,"RB","RB",5,"not"
380,6,"eas",24,27,"NNP","NN",2,"ea"
380,7,"'d",27,29,"NNP","NN",2,"'d"
380,8,"by",29,31,"IN","IN",2,"by"
380,9,"night",31,36,"NN","NN",1,"night"
380,10,",",36,37,",",",",4,","
381,0,"But",0,3,"CC","CC",4,"But"
381,1,"day",3,6,"NN","NN",2,"dai"
381,2,"by",6,8,"IN","IN",2,"by"
381,3,"night",8,13,"NN","NN",1,"night"
381,4,"and",13,16,"CC","CC",1,"and"
381,5,"night",16,21,"NN","NN",1,"night"
381,6,"by",21,23,"IN","IN",2,"by"
381,7,"day",23,26,"NN","NN",1,"dai"
381,8,"oppress",26,33,"RB","RB",3,"oppress"
381,9,"'d",33,35,"MD","MD",3,"'d"
381,10,",",35,36,",",",",4,","
382,0,"And",0,3,"CC","CC",5,"And"
382,1,"each",3,7,"DT","DT",3,"each"
382,2,",",7,8,",",",",4,","
382,3,"though",8,14,"IN","IN",3,"though"
382,4,"enemies",14,21,"JJ","JJ",1,"enemi"
382,5,"to",21,23,"TO","TO",1,"to"
382,6,"either",23,29,"RB","RB",4,"either"
382,7,"'s",29,31,"VBZ","VB",4,"'s"
382,8,"reign",31,36,"NN","NN",3,"reign"
382,9,",",36,37,",",",",5,","
383,0,"Do",0,2,"NNP","NN",4,"Do"
383,1,"in",2,4,"IN","IN",4,"in"
383,2,"consent",4,11,"NN","NN",3,"consent"
383,3,"shake",11,16,"VBP","VB",5,"shake"
383,4,"hands",16,21,"NNS","NN",3,"hand"
383,5,"to",21,23,"TO","TO",3,"to"
383,6,"torture",23,30,"VB","VB",2,"tortur"
383,7,"me",30,32,"PRP","WP",1,"me"
383,8,",",32,33,",",",",6,","
384,0,"The",0,3,"DT","DT",3,"The"
384,1,"one",3,6,"NN","NN",3,"on"
384,2,"by",6,8,"IN","IN",3,"by"
384,3,"toil",8,12,"VBP","VB",4,"toil"
384,4,",",12,13,",",",",4,","
384,5,"the",13,16,"DT","DT",2,"the"
384,6,"other",16,21,"JJ","JJ",2,"other"
384,7,"to",21,23,"TO","TO",2,"to"
384,8,"complain",23,31,"VB","VB",1,"complain"
385,0,"How",0,3,"WRB","RB",2,"How"
385,1,"far",3,6,"RB","RB",2,"far"
385,2,"I",6,7,"PRP","WP",1,"I"
385,3,"toil",7,11,"VBP","VB",1,"toil"
385,4,",",11,12,",",",",4,","
385,5,"still",12,17,"RB","RB",3,"still"
385,6,"farther",17,24,"VB","VB",3,"farther"
385,7,"off",24,27,"RP","RP",2,"off"
385,8,"from",27,31,"IN","IN",2,"from"
385,9,"thee",31,35,"PRP","WP",1,"thee"
385,10,".",35,36,".",".",4,"."
386,0,"I",0,1,"PRP","WP",7,"I"
386,1,"tell",1,5,"VBP","VB",7,"tell"
386,2,"the",5,8,"DT","DT",6,"the"
386,3,"day",8,11,"NN","NN",6,"dai"
386,4,",",11,12,",",",",7,","
386,5,"to",12,14,"TO","TO",5,"to"
386,6,"please",14,20,"VB","VB",4,"pleas"
386,7,"him",20,23,"PRP","WP",2,"him"
386,8,"thou",23,27,"CD","CD",1,"thou"
386,9,"art",27,30,"NN","NN",1,"art"
386,10,"bright",30,36,"JJ","JJ",2,"bright"
386,11,",",36,37,",",",",8,","
387,0,"And",0,3,"CC","CC",8,"And"
387,1,"dost",3,7,"NN","NN",6,"dost"
387,2,"him",7,10,"PRP","WP",4,"him"
387,3,"grace",10,15,"VB","VB",4,"grace"
387,4,"when",15,19,"WRB","RB",2,"when"
387,5,"clouds",19,25,"NNS","NN",1,"cloud"
387,6,"do",25,27,"VBP","VB",1,"do"
387,7,"blot",27,31,"VBP","VB",7,"blot"
387,8,"the",31,34,"DT","DT",6,"the"
387,9,"heaven",34,40,"NN","NN",6,"heaven"
387,10,":",40,41,":",":",8,":"
388,0,"So",0,2,"RB","RB",5,"So"
388,1,"flatter",2,9,"VB","VB",5,"flatter"
388,2,"I",9,10,"PRP","WP",4,"I"
388,3,"the",10,13,"DT","DT",2,"the"
