figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
166,0,Ploce,"heart",797,15,20,"NN","NN",1,"heart"
166,1,Ploce,"heart",799,10,15,"NN","NN",2,"heart"
167,0,Ploce,"part",799,17,21,"NN","NN",1,"part"
167,1,Ploce,"part",801,24,28,"NN","NN",1,"part"
168,0,Ploce,"thy",801,14,17,"PRP$","WP",1,"thy"
168,1,Ploce,"thy",803,0,3,"PRP$","WP",2,"thy"
169,0,Ploce,"heart",802,5,10,"RB","RB",2,"heart"
169,1,Ploce,"heart",803,15,20,"NN","NN",1,"heart"
169,2,Ploce,"heart",804,22,27,"NN","NN",4,"heart"
170,0,Ploce,"mine",804,12,16,"VBP","VB",6,"mine"
170,1,Ploce,"mine",806,8,12,"NN","NN",4,"mine"
171,0,Ploce,"eye",804,16,19,"NN","NN",4,"ey"
171,1,Ploce,"eye",806,12,15,"NN","NN",4,"ey"
171,2,Ploce,"eye",808,25,28,"NN","NN",1,"ey"
171,3,Ploce,"eye",810,15,18,"NN","NN",3,"ey"
172,0,Ploce,"doth",805,7,11,"JJ","JJ",2,"doth"
172,1,Ploce,"doth",807,29,33,"VBP","VB",2,"doth"
172,2,Ploce,"doth",808,28,32,"NN","NN",1,"doth"
173,0,Ploce,"heart",807,2,7,"NN","NN",7,"heart"
173,1,Ploce,"heart",809,28,33,"NN","NN",1,"heart"
173,2,Ploce,"heart",810,22,27,"NN","NN",1,"heart"
174,0,Ploce,"love",807,9,13,"VBP","VB",7,"love"
174,1,Ploce,"love",808,6,10,"NN","NN",1,"love"
175,0,Ploce,"love",811,18,22,"NN","NN",1,"love"
175,1,Ploce,"love",813,22,26,"NN","NN",1,"love"
176,0,Ploce,"thy",813,8,11,"PRP$","WP",1,"thy"
176,1,Ploce,"Thy",814,0,3,"NNP","NN",2,"Thy"
177,0,Ploce,"still",815,10,15,"RB","RB",2,"still"
177,1,Ploce,"still",817,6,11,"RB","RB",2,"still"
178,0,Ploce,"heart",821,27,32,"NN","NN",2,"heart"
178,1,Ploce,"heart",822,2,7,"NN","NN",1,"heart"
179,0,Ploce,"Art",833,0,3,"NNP","NN",4,"Art"
179,1,Ploce,"art",835,13,16,"VBP","VB",1,"art"
179,2,Ploce,"art",836,15,18,"VBP","VB",1,"art"
180,0,Ploce,"thou",835,9,13,"PRP","WP",1,"thou"
180,1,Ploce,"thou",836,11,15,"PRP","WP",1,"thou"
180,2,Ploce,"thou",838,20,24,"PRP","WP",5,"thou"
180,3,Ploce,"thou",839,13,17,"PRP","WP",6,"thou"
181,0,Ploce,"time",841,15,19,"NN","NN",1,"time"
181,1,Ploce,"time",842,10,14,"NN","NN",1,"time"
182,0,Ploce,"groan",872,26,31,"NN","NN",1,"groan"
182,1,Ploce,"groan",874,11,16,"NN","NN",4,"groan"
183,0,Ploce,"desire",887,20,26,"NN","NN",1,"desir"
183,1,Ploce,"desire",888,9,15,"VBP","VB",1,"desir"
184,0,Ploce,"love",889,12,16,"NN","NN",2,"love"
184,1,Ploce,"love",891,3,7,"VBP","VB",1,"love"
184,2,Ploce,"love",892,3,7,"NN","NN",1,"love"
185,0,Ploce,"thee",894,12,16,"JJ","JJ",1,"thee"
185,1,Ploce,"thee",896,7,11,"VBD","VB",5,"thee"
186,0,Ploce,"every",920,5,10,"DT","DT",1,"everi"
186,1,Ploce,"every",921,4,9,"DT","DT",1,"everi"
