sentence_id,token_id,word,left_edge,right_edge,tag,tag_equiv,depth,stem
0,0,"??????",0,6,"VBZ","VB",1,"??????"
0,1,"I",6,7,"PRP","WP",1,"I"
1,0,"From",0,4,"IN","IN",2,"From"
1,1,"fairest",4,11,"JJ","JJ",1,"fairest"
1,2,"creatures",11,20,"NNS","NN",1,"creatur"
1,3,"we",20,22,"PRP","WP",2,"we"
1,4,"desire",22,28,"RB","RB",2,"desir"
1,5,"increase",28,36,"VBP","VB",2,"increas"
1,6,",",36,37,",",",",3,","
2,0,"That",0,4,"DT","DT",1,"That"
2,1,"thereby",4,11,"JJ","JJ",1,"therebi"
2,2,"beauty",11,17,"NN","NN",1,"beauti"
2,3,"'s",17,19,"POS","POS",1,"'s"
2,4,"rose",19,23,"NN","NN",1,"rose"
2,5,"might",23,28,"MD","MD",2,"might"
2,6,"never",28,33,"RB","RB",1,"never"
2,7,"die",33,36,"VB","VB",1,"die"
2,8,",",36,37,",",",",3,","
3,0,"But",0,3,"CC","CC",4,"But"
3,1,"as",3,5,"RB","RB",3,"as"
3,2,"the",5,8,"DT","DT",2,"the"
3,3,"riper",8,13,"NN","NN",2,"riper"
3,4,"should",13,19,"MD","MD",3,"should"
3,5,"by",19,21,"IN","IN",2,"by"
3,6,"time",21,25,"NN","NN",1,"time"
3,7,"decease",25,32,"VB","VB",2,"deceas"
3,8,",",32,33,",",",",4,","
4,0,"His",0,3,"PRP$","WP",3,"Hi"
4,1,"tender",3,9,"NN","NN",3,"tender"
4,2,"heir",9,13,"NN","NN",3,"heir"
4,3,"might",13,18,"MD","MD",3,"might"
4,4,"bear",18,22,"VB","VB",2,"bear"
4,5,"his",22,25,"PRP$","WP",1,"hi"
4,6,"memory",25,31,"NN","NN",1,"memori"
4,7,":",31,32,":",":",4,":"
5,0,"But",0,3,"CC","CC",5,"But"
5,1,"thou",3,7,"RB","RB",4,"thou"
5,2,",",7,8,",",",",5,","
5,3,"contracted",8,18,"VBD","VB",4,"contract"
5,4,"to",18,20,"TO","TO",3,"to"
5,5,"thine",20,25,"PRP$","WP",1,"thine"
5,6,"own",25,28,"JJ","JJ",1,"own"
5,7,"bright",28,34,"JJ","JJ",1,"bright"
5,8,"eyes",34,38,"NNS","NN",1,"ey"
5,9,",",38,39,",",",",2,","
6,0,"Feed",0,4,"NNP","NN",3,"Feed"
6,1,"`",4,5,"``","``",3,"`"
6,2,"st",5,7,"VBP","VB",3,"st"
6,3,"thy",7,10,"PRP$","WP",1,"thy"
6,4,"light",10,15,"NN","NN",1,"light"
6,5,"'s",15,17,"POS","POS",1,"'s"
6,6,"flame",17,22,"NN","NN",2,"flame"
6,7,"with",22,26,"IN","IN",2,"with"
6,8,"self-substantial",26,42,"JJ","JJ",1,"self-substanti"
6,9,"fuel",42,46,"NN","NN",1,"fuel"
6,10,",",46,47,",",",",4,","
7,0,"Making",0,6,"VBG","VB",4,"Make"
7,1,"a",6,7,"DT","DT",3,"a"
7,2,"famine",7,13,"NN","NN",3,"famin"
7,3,"where",13,18,"WRB","RB",2,"where"
7,4,"abundance",18,27,"NN","NN",1,"abund"
7,5,"lies",27,31,"VBZ","VB",1,"li"
7,6,",",31,32,",",",",4,","
8,0,"Thy",0,3,"NN","NN",3,"Thy"
8,1,"self",3,7,"NN","NN",3,"self"
8,2,"thy",7,10,"NN","NN",3,"thy"
8,3,"foe",10,13,"NN","NN",3,"foe"
8,4,",",13,14,",",",",4,","
8,5,"to",14,16,"TO","TO",3,"to"
8,6,"thy",16,19,"PRP$","WP",1,"thy"
8,7,"sweet",19,24,"JJ","JJ",1,"sweet"
8,8,"self",24,28,"NN","NN",1,"self"
8,9,"too",28,31,"RB","RB",1,"too"
8,10,"cruel",31,36,"JJ","JJ",1,"cruel"
8,11,":",36,37,":",":",4,":"
9,0,"Thou",0,4,"VBN","VB",5,"Thou"
9,1,"that",4,8,"IN","IN",4,"that"
9,2,"art",8,11,"NN","NN",2,"art"
9,3,"now",11,14,"RB","RB",2,"now"
9,4,"the",14,17,"DT","DT",1,"the"
9,5,"world",17,22,"NN","NN",1,"world"
9,6,"'s",22,24,"POS","POS",1,"'s"
9,7,"fresh",24,29,"JJ","JJ",2,"fresh"
9,8,"ornament",29,37,"NN","NN",2,"ornament"
9,9,",",37,38,",",",",5,","
10,0,"And",0,3,"CC","CC",4,"And"
10,1,"only",3,7,"RB","RB",3,"onli"
10,2,"herald",7,13,"VBZ","VB",3,"herald"
10,3,"to",13,15,"TO","TO",2,"to"
10,4,"the",15,18,"DT","DT",1,"the"
10,5,"gaudy",18,23,"JJ","JJ",1,"gaudi"
10,6,"spring",23,29,"NN","NN",1,"spring"
10,7,",",29,30,",",",",4,","
11,0,"Within",0,6,"IN","IN",2,"Within"
11,1,"thine",6,11,"PRP$","WP",1,"thine"
11,2,"own",11,14,"JJ","JJ",1,"own"
11,3,"bud",14,17,"NN","NN",1,"bud"
11,4,"buriest",17,24,"NN","NN",1,"buriest"
11,5,"thy",24,27,"NN","NN",1,"thy"
11,6,"content",27,34,"NN","NN",1,"content"
11,7,",",34,35,",",",",3,","
12,0,"And",0,3,"CC","CC",5,"And"
12,1,"tender",3,9,"NN","NN",4,"tender"
12,2,"churl",9,14,"NN","NN",4,"churl"
12,3,"mak",14,17,"VBP","VB",4,"mak"
12,4,"`",17,18,"``","``",4,"`"
12,5,"st",18,20,"NN","NN",2,"st"
12,6,"waste",20,25,"NN","NN",2,"wast"
12,7,"in",25,27,"IN","IN",2,"in"
12,8,"niggarding",27,37,"NN","NN",1,"niggard"
12,9,":",37,38,":",":",5,":"
13,0,"Pity",0,4,"VB","VB",4,"Piti"
13,1,"the",4,7,"DT","DT",2,"the"
13,2,"world",7,12,"NN","NN",2,"world"
13,3,",",12,13,",",",",3,","
13,4,"or",13,15,"CC","CC",3,"or"
13,5,"else",15,19,"RB","RB",1,"els"
13,6,"this",19,23,"DT","DT",1,"thi"
13,7,"glutton",23,30,"NN","NN",1,"glutton"
13,8,"be",30,32,"VBP","VB",1,"be"
13,9,",",32,33,",",",",3,","
14,0,"To",0,2,"TO","TO",3,"To"
14,1,"eat",2,5,"VB","VB",2,"eat"
14,2,"the",5,8,"DT","DT",1,"the"
14,3,"world",8,13,"NN","NN",1,"world"
14,4,"'s",13,15,"VBZ","VB",4,"'s"
14,5,"due",15,18,"JJ","JJ",3,"due"
14,6,",",18,19,",",",",4,","
14,7,"by",19,21,"IN","IN",3,"by"
14,8,"the",21,24,"DT","DT",1,"the"
14,9,"grave",24,29,"NN","NN",1,"grave"
14,10,"and",29,32,"CC","CC",2,"and"
14,11,"thee",32,36,"PRP","WP",1,"thee"
14,12,".",36,37,".",".",5,"."
15,0,"When",0,4,"WRB","RB",4,"When"
15,1,"forty",4,9,"JJ","JJ",3,"forti"
15,2,"winters",9,16,"NNS","NN",3,"winter"
15,3,"shall",16,21,"MD","MD",3,"shall"
15,4,"besiege",21,28,"VB","VB",2,"besieg"
15,5,"thy",28,31,"PRP$","WP",1,"thy"
15,6,"brow",31,35,"NN","NN",1,"brow"
15,7,",",35,36,",",",",4,","
16,0,"And",0,3,"CC","CC",8,"And"
16,1,"dig",3,6,"VB","VB",6,"dig"
16,2,"deep",6,10,"JJ","JJ",3,"deep"
16,3,"trenches",10,18,"NNS","NN",3,"trench"
16,4,"in",18,20,"IN","IN",3,"in"
16,5,"thy",20,23,"PRP$","WP",1,"thy"
16,6,"beauty",23,29,"NN","NN",1,"beauti"
16,7,"'s",29,31,"POS","POS",1,"'s"
16,8,"field",31,36,"NN","NN",2,"field"
16,9,",",36,37,",",",",5,","
17,0,"Thy",0,3,"VB","VB",5,"Thy"
17,1,"youth",3,8,"NN","NN",2,"youth"
17,2,"'s",8,10,"POS","POS",2,"'s"
17,3,"proud",10,15,"JJ","JJ",3,"proud"
17,4,"livery",15,21,"NN","NN",3,"liveri"
17,5,"so",21,23,"RB","RB",2,"so"
17,6,"gazed",23,28,"VBN","VB",3,"gaze"
17,7,"on",28,30,"IN","IN",2,"on"
17,8,"now",30,33,"RB","RB",1,"now"
17,9,",",33,34,",",",",3,","
18,0,"Will",0,4,"NNP","NN",5,"Will"
18,1,"be",4,6,"VBP","VB",5,"be"
18,2,"a",6,7,"DT","DT",3,"a"
18,3,"tatter",7,13,"JJ","JJ",3,"tatter"
18,4,"'d",13,15,"NNP","NN",3,"'d"
18,5,"weed",15,19,"NN","NN",3,"weed"
18,6,"of",19,21,"IN","IN",3,"of"
18,7,"small",21,26,"JJ","JJ",1,"small"
18,8,"worth",26,31,"NN","NN",1,"worth"
18,9,"held",31,35,"VBN","VB",1,"held"
18,10,":",35,36,":",":",6,":"
19,0,"Then",0,4,"RB","RB",6,"Then"
19,1,"being",4,9,"VBG","VB",5,"be"
19,2,"asked",9,14,"VBN","VB",4,"ask"
19,3,",",14,15,",",",",4,","
19,4,"where",15,20,"WRB","RB",2,"where"
19,5,"all",20,23,"PDT","PDT",1,"all"
19,6,"thy",23,26,"PRP$","WP",1,"thy"
19,7,"beauty",26,32,"NN","NN",1,"beauti"
19,8,"lies",32,36,"VBZ","VB",1,"li"
19,9,",",36,37,",",",",4,","
20,0,"Where",0,5,"WRB","RB",2,"Where"
20,1,"all",5,8,"RB","RB",1,"all"
20,2,"the",8,11,"DT","DT",1,"the"
20,3,"treasure",11,19,"NN","NN",1,"treasur"
20,4,"of",19,21,"IN","IN",2,"of"
20,5,"thy",21,24,"PRP$","WP",1,"thy"
20,6,"lusty",24,29,"JJ","JJ",1,"lusti"
20,7,"days",29,33,"NNS","NN",1,"dai"
20,8,";",33,34,":",":",2,";"
21,0,"To",0,2,"TO","TO",5,"To"
21,1,"say",2,5,"VB","VB",4,"sai"
21,2,",",5,6,",",",",3,","
21,3,"within",6,12,"IN","IN",2,"within"
21,4,"thine",12,17,"PRP$","WP",1,"thine"
21,5,"own",17,20,"JJ","JJ",1,"own"
21,6,"deep",20,24,"JJ","JJ",1,"deep"
21,7,"sunken",24,30,"JJ","JJ",1,"sunken"
21,8,"eyes",30,34,"NNS","NN",1,"ey"
21,9,",",34,35,",",",",3,","
22,0,"Were",0,4,"VBG","VB",2,"Were"
22,1,"an",4,6,"DT","DT",1,"an"
22,2,"all-eating",6,16,"JJ","JJ",1,"all-eat"
22,3,"shame",16,21,"NN","NN",1,"shame"
22,4,",",21,22,",",",",4,","
22,5,"and",22,25,"CC","CC",4,"and"
22,6,"thriftless",25,35,"NNS","NN",2,"thriftless"
22,7,"praise",35,41,"VBP","VB",2,"prais"
22,8,".",41,42,".",".",4,"."
23,0,"How",0,3,"WRB","RB",4,"How"
23,1,"much",3,7,"JJ","JJ",4,"much"
23,2,"more",7,11,"JJR","JJ",3,"more"
23,3,"praise",11,17,"NN","NN",3,"prais"
23,4,"deserv",17,23,"NNS","NN",3,"deserv"
23,5,"'d",23,25,"VBD","VB",3,"'d"
23,6,"thy",25,28,"PRP$","WP",1,"thy"
23,7,"beauty",28,34,"NN","NN",1,"beauti"
23,8,"'s",34,36,"POS","POS",1,"'s"
23,9,"use",36,39,"NN","NN",2,"us"
23,10,",",39,40,",",",",4,","
24,0,"If",0,2,"IN","IN",7,"If"
24,1,"thou",2,6,"PRP","WP",5,"thou"
24,2,"couldst",6,13,"VBP","VB",5,"couldst"
24,3,"answer",13,19,"VB","VB",4,"answer"
24,4,"`",19,20,"``","``",4,"`"
24,5,"This",20,24,"DT","DT",2,"Thi"
24,6,"fair",24,28,"JJ","JJ",2,"fair"
24,7,"child",28,33,"NN","NN",2,"child"
24,8,"of",33,35,"IN","IN",2,"of"
24,9,"mine",35,39,"NN","NN",1,"mine"
25,0,"Shall",0,5,"VB","VB",5,"Shall"
25,1,"sum",5,8,"VB","VB",3,"sum"
25,2,"my",8,10,"PRP$","WP",2,"my"
25,3,"count",10,15,"NN","NN",2,"count"
25,4,",",15,16,",",",",4,","
25,5,"and",16,19,"CC","CC",4,"and"
25,6,"make",19,23,"VB","VB",3,"make"
25,7,"my",23,25,"PRP$","WP",2,"my"
25,8,"old",25,28,"JJ","JJ",1,"old"
25,9,"excuse",28,34,"NN","NN",2,"excus"
25,10,",",34,35,",",",",3,","
25,11,"'",35,36,"''","''",3,"'"
26,0,"Proving",0,7,"VBG","VB",3,"Prove"
26,1,"his",7,10,"PRP$","WP",2,"hi"
26,2,"beauty",10,16,"NN","NN",2,"beauti"
26,3,"by",16,18,"IN","IN",2,"by"
26,4,"succession",18,28,"NN","NN",1,"success"
26,5,"thine",28,33,"NNS","NN",1,"thine"
26,6,"!",33,34,".",".",4,"!"
27,0,"This",0,4,"DT","DT",12,"Thi"
27,1,"were",4,8,"VBD","VB",12,"were"
27,2,"to",8,10,"TO","TO",10,"to"
27,3,"be",10,12,"VB","VB",9,"be"
27,4,"new",12,15,"JJ","JJ",8,"new"
27,5,"made",15,19,"VBD","VB",5,"made"
27,6,"when",19,23,"WRB","RB",3,"when"
27,7,"thou",23,27,"PRP","WP",2,"thou"
27,8,"art",27,30,"VBP","VB",2,"art"
27,9,"old",30,33,"JJ","JJ",1,"old"
27,10,",",33,34,",",",",13,","
28,0,"And",0,3,"CC","CC",10,"And"
28,1,"see",3,6,"VB","VB",9,"see"
28,2,"thy",6,9,"PRP$","WP",7,"thy"
28,3,"blood",9,14,"NN","NN",7,"blood"
28,4,"warm",14,18,"JJ","JJ",7,"warm"
28,5,"when",18,22,"WRB","RB",6,"when"
28,6,"thou",22,26,"PRP","WP",5,"thou"
28,7,"feel",26,30,"VBP","VB",5,"feel"
28,8,"`",30,31,"``","``",5,"`"
28,9,"st",31,33,"VB","VB",3,"st"
28,10,"it",33,35,"PRP","WP",1,"it"
28,11,"cold",35,39,"JJ","JJ",1,"cold"
28,12,".",39,40,".",".",10,"."
29,0,"Look",0,4,"VB","VB",3,"Look"
29,1,"in",4,6,"IN","IN",2,"in"
29,2,"thy",6,9,"PRP$","WP",1,"thy"
29,3,"glass",9,14,"NN","NN",1,"glass"
29,4,"and",14,17,"CC","CC",4,"and"
29,5,"tell",17,21,"VB","VB",3,"tell"
29,6,"the",21,24,"DT","DT",2,"the"
29,7,"face",24,28,"NN","NN",2,"face"
29,8,"thou",28,32,"NN","NN",2,"thou"
29,9,"viewest",32,39,"NN","NN",2,"viewest"
30,0,"Now",0,3,"RB","RB",7,"Now"
30,1,"is",3,5,"VBZ","VB",7,"is"
30,2,"the",5,8,"DT","DT",5,"the"
30,3,"time",8,12,"NN","NN",5,"time"
30,4,"that",12,16,"WDT","WDT",4,"that"
30,5,"face",16,20,"NN","NN",4,"face"
30,6,"should",20,26,"MD","MD",3,"should"
30,7,"form",26,30,"VB","VB",2,"form"
30,8,"another",30,37,"DT","DT",1,"anoth"
30,9,";",37,38,":",":",8,";"
31,0,"Whose",0,5,"VBG","VB",5,"Whose"
31,1,"fresh",5,10,"JJ","JJ",4,"fresh"
31,2,"repair",10,16,"NN","NN",4,"repair"
31,3,"if",16,18,"IN","IN",4,"if"
31,4,"now",18,21,"RB","RB",2,"now"
31,5,"thou",21,25,"VBZ","VB",2,"thou"
31,6,"not",25,28,"RB","RB",2,"not"
31,7,"renewest",28,36,"VB","VB",1,"renewest"
31,8,",",36,37,",",",",5,","
32,0,"Thou",0,4,"PRP","WP",3,"Thou"
32,1,"dost",4,8,"VBP","VB",3,"dost"
32,2,"beguile",8,15,"VB","VB",2,"beguil"
32,3,"the",15,18,"DT","DT",1,"the"
32,4,"world",18,23,"NN","NN",1,"world"
32,5,",",23,24,",",",",5,","
32,6,"unbless",24,31,"VBZ","VB",4,"unbless"
32,7,"some",31,35,"DT","DT",4,"some"
32,8,"mother",35,41,"NN","NN",4,"mother"
32,9,".",41,42,".",".",5,"."
33,0,"For",0,3,"IN","IN",4,"For"
33,1,"where",3,8,"WRB","RB",5,"where"
33,2,"is",8,10,"VBZ","VB",5,"is"
33,3,"she",10,13,"PRP","WP",4,"she"
33,4,"so",13,15,"RB","RB",4,"so"
33,5,"fair",15,19,"JJ","JJ",4,"fair"
33,6,"whose",19,24,"WP$","WP",3,"whose"
33,7,"unear",24,29,"NN","NN",2,"unear"
33,8,"'d",29,31,"MD","MD",2,"'d"
33,9,"womb",31,35,"VB","VB",1,"womb"
34,0,"Disdains",0,8,"NNS","NN",3,"Disdain"
34,1,"the",8,11,"DT","DT",2,"the"
34,2,"tillage",11,18,"NN","NN",2,"tillag"
34,3,"of",18,20,"IN","IN",2,"of"
34,4,"thy",20,23,"PRP$","WP",1,"thy"
34,5,"husbandry",23,32,"NN","NN",1,"husbandri"
34,6,"?",32,33,".",".",4,"?"
35,0,"Or",0,2,"CC","CC",7,"Or"
35,1,"who",2,5,"WP","WP",5,"who"
35,2,"is",5,7,"VBZ","VB",4,"is"
35,3,"he",7,9,"PRP","WP",6,"he"
35,4,"so",9,11,"RB","RB",6,"so"
35,5,"fond",11,15,"VBD","VB",6,"fond"
35,6,"will",15,19,"MD","MD",3,"will"
35,7,"be",19,21,"VB","VB",2,"be"
35,8,"the",21,24,"DT","DT",1,"the"
35,9,"tomb",24,28,"NN","NN",1,"tomb"
35,10,",",28,29,",",",",7,","
36,0,"Of",0,2,"IN","IN",6,"Of"
36,1,"his",2,5,"PRP$","WP",5,"hi"
36,2,"self-love",5,14,"NN","NN",5,"self-lov"
36,3,"to",14,16,"TO","TO",3,"to"
36,4,"stop",16,20,"VB","VB",2,"stop"
36,5,"posterity",20,29,"RB","RB",1,"poster"
36,6,"?",29,30,".",".",7,"?"
37,0,"Thou",0,4,"PRP","WP",5,"Thou"
37,1,"art",4,7,"VBP","VB",5,"art"
37,2,"thy",7,10,"PRP$","WP",2,"thy"
37,3,"mother",10,16,"NN","NN",2,"mother"
37,4,"'s",16,18,"POS","POS",2,"'s"
37,5,"glass",18,23,"NN","NN",3,"glass"
37,6,"and",23,26,"CC","CC",4,"and"
37,7,"she",26,29,"PRP","WP",2,"she"
37,8,"in",29,31,"IN","IN",2,"in"
37,9,"thee",31,35,"PRP","WP",1,"thee"
38,0,"Calls",0,5,"VBG","VB",4,"Call"
38,1,"back",5,9,"RP","RP",3,"back"
38,2,"the",9,12,"DT","DT",2,"the"
38,3,"lovely",12,18,"JJ","JJ",2,"love"
38,4,"April",18,23,"NNP","NN",2,"April"
38,5,"of",23,25,"IN","IN",2,"of"
38,6,"her",25,28,"PRP$","WP",1,"her"
38,7,"prime",28,33,"JJ","JJ",1,"prime"
38,8,";",33,34,":",":",5,";"
39,0,"So",0,2,"CC","CC",6,"So"
39,1,"thou",2,6,"RB","RB",5,"thou"
39,2,"through",6,13,"IN","IN",4,"through"
39,3,"windows",13,20,"NNS","NN",2,"window"
39,4,"of",20,22,"IN","IN",2,"of"
39,5,"thine",22,27,"PRP$","WP",1,"thine"
39,6,"age",27,30,"NN","NN",1,"ag"
39,7,"shalt",30,35,"MD","MD",5,"shalt"
39,8,"see",35,38,"VB","VB",4,"see"
39,9,",",38,39,",",",",6,","
40,0,"Despite",0,7,"IN","IN",3,"Despit"
40,1,"of",7,9,"IN","IN",2,"of"
40,2,"wrinkles",9,17,"NNS","NN",1,"wrinkl"
40,3,"this",17,21,"DT","DT",3,"thi"
40,4,"thy",21,24,"VBD","VB",3,"thy"
40,5,"golden",24,30,"JJ","JJ",2,"golden"
40,6,"time",30,34,"NN","NN",2,"time"
40,7,".",34,35,".",".",4,"."
41,0,"But",0,3,"CC","CC",5,"But"
41,1,"if",3,5,"IN","IN",4,"if"
41,2,"thou",5,9,"PRP","WP",2,"thou"
41,3,"live",9,13,"VBP","VB",2,"live"
41,4,",",13,14,",",",",5,","
41,5,"remember",14,22,"RB","RB",4,"rememb"
41,6,"'d",22,24,"MD","MD",4,"'d"
41,7,"not",24,27,"RB","RB",3,"not"
41,8,"to",27,29,"TO","TO",2,"to"
41,9,"be",29,31,"VB","VB",1,"be"
41,10,",",31,32,",",",",5,","
42,0,"Die",0,3,"VB","VB",3,"Die"
42,1,"single",3,9,"JJ","JJ",2,"singl"
42,2,"and",9,12,"CC","CC",5,"and"
42,3,"thine",12,17,"PRP$","WP",3,"thine"
42,4,"image",17,22,"NN","NN",3,"imag"
42,5,"dies",22,26,"VBZ","VB",3,"di"
42,6,"with",26,30,"IN","IN",2,"with"
42,7,"thee",30,34,"PRP","WP",1,"thee"
42,8,".",34,35,".",".",5,"."
43,0,"Unthrifty",0,9,"RB","RB",4,"Unthrifti"
43,1,"loveliness",9,19,"NNS","NN",3,"loveli"
43,2,",",19,20,",",",",4,","
43,3,"why",20,23,"WRB","RB",2,"why"
43,4,"dost",23,27,"NN","NN",1,"dost"
43,5,"thou",27,31,"NNS","NN",1,"thou"
43,6,"spend",31,36,"VBP","VB",1,"spend"
44,0,"Upon",0,4,"IN","IN",2,"Upon"
44,1,"thy",4,7,"PRP$","WP",1,"thy"
44,2,"self",7,11,"NN","NN",1,"self"
44,3,"thy",11,14,"PRP$","WP",2,"thy"
44,4,"beauty",14,20,"NN","NN",2,"beauti"
44,5,"'s",20,22,"VBZ","VB",2,"'s"
44,6,"legacy",22,28,"NN","NN",1,"legaci"
44,7,"?",28,29,".",".",3,"?"
45,0,"Nature",0,6,"NNP","NN",2,"Natur"
45,1,"'s",6,8,"POS","POS",2,"'s"
45,2,"bequest",8,15,"NN","NN",3,"bequest"
45,3,"gives",15,20,"VBZ","VB",2,"give"
45,4,"nothing",20,27,"NN","NN",1,"noth"
45,5,",",27,28,",",",",3,","
45,6,"but",28,31,"CC","CC",3,"but"
45,7,"doth",31,35,"RB","RB",1,"doth"
45,8,"lend",35,39,"VBP","VB",2,"lend"
45,9,",",39,40,",",",",4,","
46,0,"And",0,3,"CC","CC",7,"And"
46,1,"being",3,8,"JJ","JJ",5,"be"
46,2,"frank",8,13,"NNS","NN",5,"frank"
46,3,"she",13,16,"PRP","WP",3,"she"
46,4,"lends",16,21,"VBZ","VB",3,"lend"
46,5,"to",21,23,"TO","TO",2,"to"
46,6,"those",23,28,"DT","DT",1,"those"
46,7,"are",28,31,"VBP","VB",6,"ar"
46,8,"free",31,35,"JJ","JJ",5,"free"
46,9,":",35,36,":",":",7,":"
47,0,"Then",0,4,"RB","RB",5,"Then"
47,1,",",4,5,",",",",6,","
47,2,"beauteous",5,14,"NNS","NN",5,"beauteou"
47,3,"niggard",14,21,"VBD","VB",5,"niggard"
47,4,",",21,22,",",",",5,","
47,5,"why",22,25,"WRB","RB",3,"why"
47,6,"dost",25,29,"NN","NN",2,"dost"
47,7,"thou",29,33,"VBZ","VB",2,"thou"
47,8,"abuse",33,38,"NN","NN",1,"abus"
48,0,"The",0,3,"DT","DT",4,"The"
48,1,"bounteous",3,12,"NNS","NN",4,"bounteou"
48,2,"largess",12,19,"NN","NN",4,"largess"
48,3,"given",19,24,"VBN","VB",4,"given"
48,4,"thee",24,28,"PRP","WP",2,"thee"
48,5,"to",28,30,"TO","TO",2,"to"
48,6,"give",30,34,"VB","VB",1,"give"
48,7,"?",34,35,".",".",5,"?"
49,0,"Profitless",0,10,"VBZ","VB",4,"Profitless"
49,1,"usurer",10,16,"NN","NN",3,"usur"
49,2,",",16,17,",",",",4,","
49,3,"why",17,20,"WRB","RB",2,"why"
49,4,"dost",20,24,"NN","NN",1,"dost"
49,5,"thou",24,28,"NNS","NN",1,"thou"
49,6,"use",28,31,"VBP","VB",1,"us"
50,0,"So",0,2,"IN","IN",4,"So"
50,1,"great",2,7,"JJ","JJ",4,"great"
50,2,"a",7,8,"DT","DT",3,"a"
50,3,"sum",8,11,"NN","NN",3,"sum"
50,4,"of",11,13,"IN","IN",3,"of"
50,5,"sums",13,17,"NNS","NN",1,"sum"
50,6,",",17,18,",",",",2,","
50,7,"yet",18,21,"RB","RB",1,"yet"
50,8,"canst",21,26,"VBP","VB",4,"canst"
50,9,"not",26,29,"RB","RB",4,"not"
50,10,"live",29,33,"VB","VB",3,"live"
50,11,"?",33,34,".",".",5,"?"
51,0,"For",0,3,"IN","IN",5,"For"
51,1,"having",3,9,"VBG","VB",3,"have"
51,2,"traffic",9,16,"NN","NN",2,"traffic"
51,3,"with",16,20,"IN","IN",2,"with"
51,4,"thy",20,23,"PRP$","WP",1,"thy"
51,5,"self",23,27,"NN","NN",1,"self"
51,6,"alone",27,32,"RB","RB",1,"alon"
51,7,",",32,33,",",",",2,","
52,0,"Thou",0,4,"PRP","WP",2,"Thou"
52,1,"of",4,6,"IN","IN",2,"of"
52,2,"thy",6,9,"PRP$","WP",1,"thy"
52,3,"self",9,13,"NN","NN",1,"self"
52,4,"thy",13,16,"PRP$","WP",3,"thy"
52,5,"sweet",16,21,"JJ","JJ",3,"sweet"
52,6,"self",21,25,"NN","NN",3,"self"
52,7,"dost",25,29,"NN","NN",3,"dost"
52,8,"deceive",29,36,"NN","NN",3,"deceiv"
52,9,":",36,37,":",":",5,":"
53,0,"Then",0,4,"RB","RB",7,"Then"
53,1,"how",4,7,"WRB","RB",6,"how"
53,2,"when",7,11,"WRB","RB",6,"when"
53,3,"nature",11,17,"NN","NN",5,"natur"
53,4,"calls",17,22,"VBZ","VB",5,"call"
53,5,"thee",22,26,"PRP","WP",4,"thee"
53,6,"to",26,28,"TO","TO",3,"to"
53,7,"be",28,30,"VB","VB",2,"be"
53,8,"gone",30,34,"VBN","VB",1,"gone"
53,9,",",34,35,",",",",5,","
54,0,"What",0,4,"WP","WP",4,"What"
54,1,"acceptable",4,14,"JJ","JJ",3,"accept"
54,2,"audit",14,19,"NN","NN",3,"audit"
54,3,"canst",19,24,"VB","VB",3,"canst"
54,4,"thou",24,28,"PRP","WP",1,"thou"
54,5,"leave",28,33,"VB","VB",1,"leav"
54,6,"?",33,34,".",".",5,"?"
55,0,"Thy",0,3,"NNP","NN",5,"Thy"
55,1,"unused",3,9,"JJ","JJ",5,"unus"
55,2,"beauty",9,15,"NN","NN",5,"beauti"
55,3,"must",15,19,"MD","MD",5,"must"
55,4,"be",19,21,"VB","VB",4,"be"
55,5,"tombed",21,27,"VBN","VB",3,"tomb"
55,6,"with",27,31,"IN","IN",2,"with"
55,7,"thee",31,35,"PRP","WP",1,"thee"
55,8,",",35,36,",",",",6,","
56,0,"Which",0,5,"WDT","WDT",5,"Which"
56,1,",",5,6,",",",",6,","
56,2,"used",6,10,"VBN","VB",4,"us"
56,3,",",10,11,",",",",6,","
56,4,"lives",11,16,"VBZ","VB",5,"live"
56,5,"th",16,18,"NNP","NN",3,"th"
56,6,"'",18,19,"POS","POS",3,"'"
56,7,"executor",19,27,"NN","NN",4,"executor"
56,8,"to",27,29,"TO","TO",2,"to"
56,9,"be",29,31,"VB","VB",1,"be"
56,10,".",31,32,".",".",6,"."
57,0,"Those",0,5,"DT","DT",3,"Those"
57,1,"hours",5,10,"NNS","NN",3,"hour"
57,2,",",10,11,",",",",4,","
57,3,"that",11,15,"DT","DT",2,"that"
57,4,"with",15,19,"IN","IN",2,"with"
57,5,"gentle",19,25,"JJ","JJ",1,"gentl"
57,6,"work",25,29,"NN","NN",1,"work"
57,7,"did",29,32,"VBD","VB",3,"did"
57,8,"frame",32,37,"NN","NN",2,"frame"
58,0,"The",0,3,"DT","DT",5,"The"
58,1,"lovely",3,9,"JJ","JJ",5,"love"
58,2,"gaze",9,13,"VBP","VB",5,"gaze"
58,3,"where",13,18,"WRB","RB",3,"where"
58,4,"every",18,23,"DT","DT",2,"everi"
58,5,"eye",23,26,"NN","NN",2,"ey"
58,6,"doth",26,30,"VBP","VB",2,"doth"
58,7,"dwell",30,35,"JJ","JJ",1,"dwell"
58,8,",",35,36,",",",",6,","
59,0,"Will",0,4,"NNP","NN",4,"Will"
59,1,"play",4,8,"VBP","VB",4,"plai"
59,2,"the",8,11,"DT","DT",3,"the"
59,3,"tyrants",11,18,"NNS","NN",3,"tyrant"
59,4,"to",18,20,"TO","TO",3,"to"
