figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
99,2,Conduplicatio,"my",1911,9,11,"PRP$","WP",4,"my"
99,3,Conduplicatio,"heart",1911,11,16,"NN","NN",4,"heart"
99,4,Conduplicatio,"my",1912,5,7,"PRP$","WP",3,"my"
99,5,Conduplicatio,"heart",1912,7,12,"NN","NN",3,"heart"
100,0,Conduplicatio,"my",1967,3,5,"PRP$","WP",4,"my"
100,1,Conduplicatio,"five",1967,5,9,"CD","CD",4,"five"
100,2,Conduplicatio,"my",1967,16,18,"PRP$","WP",1,"my"
100,3,Conduplicatio,"five",1967,18,22,"CD","CD",1,"five"
101,0,Conduplicatio,"my",1973,6,8,"PRP$","WP",1,"my"
101,1,Conduplicatio,"sin",1973,8,11,"NN","NN",1,"sin"
101,2,Conduplicatio,"my",1974,6,8,"PRP$","WP",2,"my"
101,3,Conduplicatio,"sin",1974,8,11,"NN","NN",2,"sin"
102,0,Conduplicatio,"thou",1985,2,6,"PRP","WP",6,"thou"
102,1,Conduplicatio,"dost",1985,6,10,"VBP","VB",6,"dost"
102,2,Conduplicatio,"thou",1985,24,28,"PRP","WP",2,"thou"
102,3,Conduplicatio,"dost",1985,28,32,"VBP","VB",2,"dost"
103,0,Conduplicatio,"that",1993,8,12,"DT","DT",5,"that"
103,1,Conduplicatio,"which",1993,12,17,"WDT","WDT",4,"which"
103,2,Conduplicatio,"flies",1993,17,22,"VBZ","VB",3,"fli"
103,3,Conduplicatio,"that",1995,18,22,"DT","DT",5,"that"
103,4,Conduplicatio,"which",1995,22,27,"WDT","WDT",4,"which"
103,5,Conduplicatio,"flies",1995,27,32,"VBZ","VB",3,"fli"
104,0,Conduplicatio,"my",2029,20,22,"PRP$","WP",1,"my"
104,1,Conduplicatio,"sinful",2029,22,28,"JJ","JJ",1,"sin"
104,2,Conduplicatio,"My",2030,0,2,"PRP$","WP",2,"My"
104,3,Conduplicatio,"sinful",2030,2,8,"NN","NN",2,"sin"
105,0,Conduplicatio,"sinful",2029,22,28,"JJ","JJ",1,"sin"
105,1,Conduplicatio,"earth",2029,28,33,"NN","NN",1,"earth"
105,2,Conduplicatio,"sinful",2030,2,8,"NN","NN",2,"sin"
105,3,Conduplicatio,"earth",2030,8,13,"VBZ","VB",2,"earth"
106,0,Conduplicatio,"Love",2064,0,4,"NNP","NN",5,"Love"
106,1,Conduplicatio,"'s",2064,4,6,"POS","POS",5,"'s"
106,2,Conduplicatio,"eye",2064,6,9,"NN","NN",6,"ey"
106,3,Conduplicatio,"Love",2065,17,21,"NN","NN",1,"Love"
106,4,Conduplicatio,"'s",2065,21,23,"POS","POS",1,"'s"
106,5,Conduplicatio,"eye",2065,23,26,"NN","NN",2,"ey"
107,0,Conduplicatio,"How",2065,0,3,"WRB","RB",8,"How"
107,1,Conduplicatio,"can",2065,3,6,"MD","MD",7,"can"
107,2,Conduplicatio,"how",2065,11,14,"WRB","RB",3,"how"
107,3,Conduplicatio,"can",2065,14,17,"NN","NN",1,"can"
108,0,Conduplicatio,"conscience",2099,24,34,"NN","NN",1,"conscienc"
108,1,Conduplicatio,"is",2099,34,36,"VBZ","VB",1,"is"
108,2,Conduplicatio,"conscience",2100,14,24,"NN","NN",4,"conscienc"
108,3,Conduplicatio,"is",2100,24,26,"VBZ","VB",4,"is"
109,0,Conduplicatio,"oaths",2121,17,22,"NNS","NN",2,"oath"
109,1,Conduplicatio,"of",2121,22,24,"IN","IN",2,"of"
109,2,Conduplicatio,"thy",2121,24,27,"PRP$","WP",1,"thy"
109,3,Conduplicatio,"Oaths",2122,0,5,"NNS","NN",4,"Oath"
109,4,Conduplicatio,"of",2122,5,7,"IN","IN",4,"of"
109,5,Conduplicatio,"thy",2122,7,10,"PRP$","WP",2,"thy"
110,0,Conduplicatio,"swear",2124,10,15,"VBP","VB",3,"swear"
110,1,Conduplicatio,"against",2124,15,22,"IN","IN",2,"against"
110,2,Conduplicatio,"the",2124,22,25,"DT","DT",1,"the"
110,3,Conduplicatio,"swear",2126,2,7,"VB","VB",3,"swear"
110,4,Conduplicatio,"against",2126,7,14,"IN","IN",2,"against"
110,5,Conduplicatio,"the",2126,14,17,"DT","DT",1,"the"
