figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
0,0,Polysyndeton,"and",214,11,14,"CC","CC",10,"and"
0,1,Polysyndeton,"And",214,41,44,"CC","CC",9,"And"
0,2,Polysyndeton,"And",215,0,3,"CC","CC",8,"And"
1,0,Polysyndeton,"And",305,0,3,"CC","CC",6,"And"
1,1,Polysyndeton,"And",306,0,3,"CC","CC",5,"And"
2,0,Polysyndeton,"Nor",310,0,3,"CC","CC",7,"Nor"
2,1,Polysyndeton,"Nor",311,0,3,"CC","CC",9,"Nor"
3,0,Polysyndeton,"And",491,0,3,"CC","CC",6,"And"
3,1,Polysyndeton,"and",492,29,32,"CC","CC",1,"and"
3,2,Polysyndeton,"And",493,0,3,"CC","CC",4,"And"
3,3,Polysyndeton,"And",494,0,3,"CC","CC",5,"And"
3,4,Polysyndeton,"and",495,0,3,"VB","VB",2,"and"
4,0,Polysyndeton,"And",493,0,3,"CC","CC",4,"And"
4,1,Polysyndeton,"And",494,0,3,"CC","CC",5,"And"
4,2,Polysyndeton,"and",495,0,3,"VB","VB",2,"and"
5,0,Polysyndeton,"And",514,0,3,"CC","CC",9,"And"
5,1,Polysyndeton,"And",515,0,3,"CC","CC",4,"And"
6,0,Polysyndeton,"And",524,0,3,"CC","CC",3,"And"
6,1,Polysyndeton,"and",525,0,3,"CC","CC",5,"and"
6,2,Polysyndeton,"And",526,0,3,"CC","CC",5,"And"
6,3,Polysyndeton,"and",527,12,15,"CC","CC",5,"and"
7,0,Polysyndeton,"And",524,0,3,"CC","CC",3,"And"
7,1,Polysyndeton,"and",525,0,3,"CC","CC",5,"and"
7,2,Polysyndeton,"And",526,0,3,"CC","CC",5,"And"
8,0,Polysyndeton,"and",584,0,3,"CC","CC",2,"and"
8,1,Polysyndeton,"and",585,6,9,"CC","CC",2,"and"
8,2,Polysyndeton,"and",585,30,33,"CC","CC",1,"and"
8,3,Polysyndeton,"And",586,0,3,"CC","CC",4,"And"
9,0,Polysyndeton,"or",622,0,2,"CC","CC",2,"or"
9,1,Polysyndeton,"or",623,0,2,"CC","CC",2,"or"
9,2,Polysyndeton,"Or",624,0,2,"CC","CC",5,"Or"
9,3,Polysyndeton,"or",625,0,2,"CC","CC",2,"or"
9,4,Polysyndeton,"or",626,0,2,"CC","CC",2,"or"
10,0,Polysyndeton,"or",622,0,2,"CC","CC",2,"or"
10,1,Polysyndeton,"or",623,0,2,"CC","CC",2,"or"
10,2,Polysyndeton,"Or",624,0,2,"CC","CC",5,"Or"
10,3,Polysyndeton,"or",625,0,2,"CC","CC",2,"or"
10,4,Polysyndeton,"or",626,0,2,"CC","CC",2,"or"
11,0,Polysyndeton,"and",728,0,3,"CC","CC",4,"and"
11,1,Polysyndeton,"And",729,0,3,"CC","CC",4,"And"
12,0,Polysyndeton,"And",798,0,3,"CC","CC",9,"And"
12,1,Polysyndeton,"and",799,0,3,"CC","CC",3,"and"
13,0,Polysyndeton,"And",817,0,3,"CC","CC",4,"And"
13,1,Polysyndeton,"and",818,0,3,"VB","VB",3,"and"
14,0,Polysyndeton,"Nor",965,0,3,"CC","CC",4,"Nor"
14,1,Polysyndeton,"nor",966,0,3,"CC","CC",6,"nor"
15,0,Polysyndeton,"or",1050,0,2,"CC","CC",6,"or"
15,1,Polysyndeton,"Or",1051,0,2,"CC","CC",5,"Or"
16,0,Polysyndeton,"And",1067,0,3,"CC","CC",8,"And"
16,1,Polysyndeton,"And",1068,0,3,"CC","CC",4,"And"
17,0,Polysyndeton,"And",1091,38,41,"CC","CC",2,"And"
17,1,Polysyndeton,"and",1092,0,3,"CC","CC",1,"and"
17,2,Polysyndeton,"And",1093,0,3,"CC","CC",7,"And"
18,0,Polysyndeton,"and",1092,0,3,"CC","CC",1,"and"
18,1,Polysyndeton,"And",1093,0,3,"CC","CC",7,"And"
19,0,Polysyndeton,"and",1108,30,33,"CC","CC",3,"and"
19,1,Polysyndeton,"and",1109,28,31,"CC","CC",6,"and"
19,2,Polysyndeton,"and",1109,53,56,"CC","CC",3,"and"
19,3,Polysyndeton,"And",1111,0,3,"CC","CC",6,"And"
20,0,Polysyndeton,"And",1118,0,3,"CC","CC",2,"And"
20,1,Polysyndeton,"and",1119,0,3,"VB","VB",4,"and"
21,0,Polysyndeton,"nor",1134,0,3,"CC","CC",1,"nor"
21,1,Polysyndeton,"nor",1135,0,3,"IN","IN",2,"nor"
21,2,Polysyndeton,"nor",1136,0,3,"CC","CC",2,"nor"
